time,q,p,r
6323,False,True,False
6324,False,True,False
6325,False,True,True
6326,False,False,False
6327,True,True,False
6328,False,True,False
6329,False,True,False
6330,False,True,False
6331,False,True,False
6332,False,True,False
6333,False,True,False
6334,False,True,False
6335,False,True,False
6336,False,True,True
6337,False,False,False
6338,True,True,False
6339,False,True,False
6340,False,True,False
6341,False,True,False
6342,False,True,False
6343,False,True,False
6344,False,True,False
6345,False,True,False
6346,False,True,False
6347,False,True,True
6348,False,False,False
6349,True,True,False
6350,False,True,False
6351,False,True,False
6352,False,True,False
6353,False,True,False
6354,False,True,True
6355,False,False,False
6356,True,True,False
6357,False,True,False
6358,False,True,False
6359,False,True,False
6360,False,True,False
6361,False,True,False
6362,False,True,True
6363,False,False,False
6364,True,True,False
6365,False,True,False
6366,False,True,False
6367,False,True,False
6368,False,True,False
6369,False,True,False
6370,False,True,False
6371,False,True,False
6372,False,True,True
6373,False,False,False
6374,True,True,False
6375,False,True,False
6376,False,True,False
6377,False,True,False
6378,False,True,False
6379,False,True,False
6380,False,True,False
6381,False,True,True
6382,False,False,False
6383,True,True,False
6384,False,True,False
6385,False,True,False
6386,False,True,False
6387,False,True,False
6388,False,True,False
6389,False,True,True
6390,False,False,False
6391,True,True,False
6392,False,True,False
6393,False,True,False
6394,False,True,False
6395,False,True,False
6396,False,True,False
6397,False,True,False
6398,False,True,True
6399,False,False,False
6400,True,True,False
6401,False,True,False
6402,False,True,False
6403,False,True,False
6404,False,True,False
6405,False,True,False
6406,False,True,False
6407,False,True,False
6408,False,True,False
6409,False,True,False
6410,False,True,True
6411,False,False,False
6412,True,True,False
6413,False,True,False
6414,False,True,False
6415,False,True,False
6416,False,True,False
6417,False,True,False
6418,False,True,False
6419,False,True,False
6420,False,True,False
6421,False,True,False
6422,False,True,True
6423,False,False,False
6424,True,True,False
6425,False,True,False
6426,False,True,False
6427,False,True,False
6428,False,True,False
6429,False,True,False
6430,False,True,False
6431,False,True,False
6432,False,True,False
6433,False,True,False
6434,False,True,True
6435,False,False,False
6436,True,True,False
6437,False,True,False
6438,False,True,False
6439,False,True,False
6440,False,True,False
6441,False,True,False
6442,False,True,True
6443,False,False,False
6444,True,True,False
6445,False,True,False
6446,False,True,False
6447,False,True,False
6448,False,True,True
6449,False,False,False
6450,True,True,False
6451,False,True,False
6452,False,True,False
6453,False,True,False
6454,False,True,False
6455,False,True,False
6456,False,True,False
6457,False,True,False
6458,False,True,False
6459,False,True,False
6460,False,True,True
6461,False,False,False
6462,True,True,False
6463,False,True,False
6464,False,True,False
6465,False,True,False
6466,False,True,False
6467,False,True,False
6468,False,True,False
6469,False,True,False
6470,False,True,False
6471,False,True,False
6472,False,True,True
6473,False,False,False
6474,True,True,False
6475,False,True,False
6476,False,True,False
6477,False,True,False
6478,False,True,True
6479,False,False,False
6480,True,True,False
6481,False,True,False
6482,False,True,False
6483,False,True,False
6484,False,True,False
6485,False,True,False
6486,False,True,False
6487,False,True,False
6488,False,True,False
6489,False,True,False
6490,False,True,True
6491,False,False,False
6492,True,True,False
6493,False,True,False
6494,False,True,False
6495,False,True,False
6496,False,True,False
6497,False,True,False
6498,False,True,False
6499,False,True,False
6500,False,True,False
6501,False,True,False
6502,False,True,True
6503,False,False,False
6504,True,True,False
6505,False,True,False
6506,False,True,False
6507,False,True,False
6508,False,True,False
6509,False,True,False
6510,False,True,False
6511,False,True,False
6512,False,True,True
6513,False,False,False
6514,True,True,False
6515,False,True,False
6516,False,True,False
6517,False,True,False
6518,False,True,False
6519,False,True,False
6520,False,True,False
6521,False,True,False
6522,False,True,False
6523,False,True,False
6524,False,True,True
6525,False,False,False
6526,True,True,False
6527,False,True,False
6528,False,True,False
6529,False,True,False
6530,False,True,False
6531,False,True,True
6532,False,False,False
6533,True,True,False
6534,False,True,False
6535,False,True,False
6536,False,True,False
6537,False,True,False
6538,False,True,False
6539,False,True,False
6540,False,True,False
6541,False,True,True
6542,False,False,False
6543,True,True,False
6544,False,True,False
6545,False,True,False
6546,False,True,False
6547,False,True,False
6548,False,True,False
6549,False,True,True
6550,False,False,False
6551,True,True,False
6552,False,True,False
6553,False,True,False
6554,False,True,False
6555,False,True,False
6556,False,True,False
6557,False,True,False
6558,False,True,False
6559,False,True,False
6560,False,True,False
6561,False,True,True
6562,False,False,False
6563,True,True,False
6564,False,True,False
6565,False,True,False
6566,False,True,False
6567,False,True,False
6568,False,True,False
6569,False,True,False
6570,False,True,False
6571,False,True,False
6572,False,True,False
6573,False,True,True
6574,False,False,False
6575,True,True,False
6576,False,True,False
6577,False,True,False
6578,False,True,False
6579,False,True,False
6580,False,True,True
6581,False,False,False
6582,True,True,False
6583,False,True,False
6584,False,True,False
6585,False,True,False
6586,False,True,True
6587,False,False,False
6588,True,True,False
6589,False,True,False
6590,False,True,False
6591,False,True,False
6592,False,True,False
6593,False,True,False
6594,False,True,False
6595,False,True,False
6596,False,True,False
6597,False,True,True
6598,False,False,False
6599,True,True,False
6600,False,True,False
6601,False,True,False
6602,False,True,False
6603,False,True,False
6604,False,True,True
6605,False,False,False
6606,True,True,False
6607,False,True,False
6608,False,True,False
6609,False,True,False
6610,False,True,False
6611,False,True,False
6612,False,True,False
6613,False,True,False
6614,False,True,False
6615,False,True,False
6616,False,True,True
6617,False,False,False
6618,True,True,False
6619,False,True,False
6620,False,True,False
6621,False,True,False
6622,False,True,True
6623,False,False,False
6624,True,True,False
6625,False,True,False
6626,False,True,False
6627,False,True,False
6628,False,True,False
6629,False,True,False
6630,False,True,False
6631,False,True,False
6632,False,True,True
6633,False,False,False
6634,True,True,False
6635,False,True,False
6636,False,True,False
6637,False,True,False
6638,False,True,False
6639,False,True,False
6640,False,True,False
6641,False,True,False
6642,False,True,True
6643,False,False,False
6644,True,True,False
6645,False,True,False
6646,False,True,False
6647,False,True,False
6648,False,True,False
6649,False,True,False
6650,False,True,True
6651,False,False,False
6652,True,True,False
6653,False,True,False
6654,False,True,False
6655,False,True,False
6656,False,True,False
6657,False,True,True
6658,False,False,False
6659,True,True,False
6660,False,True,False
6661,False,True,False
6662,False,True,False
6663,False,True,False
6664,False,True,False
6665,False,True,False
6666,False,True,False
6667,False,True,False
6668,False,True,False
6669,False,True,True
6670,False,False,False
6671,True,True,False
6672,False,True,False
6673,False,True,False
6674,False,True,False
6675,False,True,False
6676,False,True,False
6677,False,True,True
6678,False,False,False
6679,True,True,False
6680,False,True,False
6681,False,True,False
6682,False,True,False
6683,False,True,True
6684,False,False,False
6685,True,True,False
6686,False,True,False
6687,False,True,False
6688,False,True,False
6689,False,True,True
6690,False,False,False
6691,True,True,False
6692,False,True,False
6693,False,True,False
6694,False,True,False
6695,False,True,False
6696,False,True,False
6697,False,True,False
6698,False,True,False
6699,False,True,True
6700,False,False,False
6701,True,True,False
6702,False,True,False
6703,False,True,False
6704,False,True,False
6705,False,True,False
6706,False,True,False
6707,False,True,False
6708,False,True,False
6709,False,True,False
6710,False,True,True
6711,False,False,False
6712,True,True,False
6713,False,True,False
6714,False,True,False
6715,False,True,False
6716,False,True,False
6717,False,True,False
6718,False,True,True
6719,False,False,False
6720,True,True,False
6721,False,True,False
6722,False,True,False
6723,False,True,False
6724,False,True,False
6725,False,True,True
6726,False,False,False
6727,True,True,False
6728,False,True,False
6729,False,True,False
6730,False,True,False
6731,False,True,False
6732,False,True,False
6733,False,True,False
6734,False,True,False
6735,False,True,False
