time,q,p,r
6645,False,True,True
6646,False,False,False
6647,True,True,False
6648,False,True,False
6649,False,True,False
6650,False,True,False
6651,False,True,False
6652,False,True,False
6653,False,True,False
6654,False,True,True
6655,False,False,False
6656,True,True,False
6657,False,True,False
6658,False,True,False
6659,False,True,False
6660,False,True,False
6661,False,True,False
6662,False,True,False
6663,False,True,False
6664,False,True,False
6665,False,True,False
6666,False,True,True
6667,False,False,False
6668,True,True,False
6669,False,True,False
6670,False,True,False
6671,False,True,False
6672,False,True,False
6673,False,True,False
6674,False,True,False
6675,False,True,False
6676,False,True,True
6677,False,False,False
6678,True,True,False
6679,False,True,False
6680,False,True,False
6681,False,True,False
6682,False,True,False
6683,False,True,False
6684,False,True,False
6685,False,True,False
6686,False,True,False
6687,False,True,False
6688,False,True,True
6689,False,False,False
6690,True,True,False
6691,False,True,False
6692,False,True,False
6693,False,True,False
6694,False,True,False
6695,False,True,False
6696,False,True,False
6697,False,True,True
6698,False,False,False
6699,True,True,False
6700,False,True,False
6701,False,True,False
6702,False,True,False
6703,False,True,False
6704,False,True,False
6705,False,True,False
6706,False,True,False
6707,False,True,False
6708,False,True,True
6709,False,False,False
6710,True,True,False
6711,False,True,False
6712,False,True,False
6713,False,True,False
6714,False,True,False
6715,False,True,False
6716,False,True,False
6717,False,True,False
6718,False,True,False
6719,False,True,True
6720,False,False,False
6721,True,True,False
6722,False,True,False
6723,False,True,False
6724,False,True,False
6725,False,True,False
6726,False,True,False
6727,False,True,False
6728,False,True,True
6729,False,False,False
6730,True,True,False
6731,False,True,False
6732,False,True,False
6733,False,True,False
6734,False,True,False
6735,False,True,False
6736,False,True,False
6737,False,True,False
6738,False,True,False
6739,False,True,True
6740,False,False,False
6741,True,True,False
6742,False,True,False
6743,False,True,False
6744,False,True,False
6745,False,True,False
6746,False,True,False
6747,False,True,False
6748,False,True,True
6749,False,False,False
6750,True,True,False
6751,False,True,False
6752,False,True,False
6753,False,True,False
6754,False,True,True
6755,False,False,False
6756,True,True,False
6757,False,True,False
6758,False,True,False
6759,False,True,False
6760,False,True,False
6761,False,True,False
6762,False,True,False
6763,False,True,False
6764,False,True,True
6765,False,False,False
6766,True,True,False
6767,False,True,False
6768,False,True,False
6769,False,True,False
6770,False,True,False
6771,False,True,False
6772,False,True,False
6773,False,True,False
6774,False,True,False
6775,False,True,True
6776,False,False,False
6777,True,True,False
6778,False,True,False
6779,False,True,False
6780,False,True,False
6781,False,True,False
6782,False,True,False
6783,False,True,False
6784,False,True,False
6785,False,True,True
6786,False,False,False
6787,True,True,False
6788,False,True,False
6789,False,True,False
6790,False,True,False
6791,False,True,False
6792,False,True,False
6793,False,True,False
6794,False,True,True
6795,False,False,False
6796,True,True,False
6797,False,True,False
6798,False,True,False
6799,False,True,False
6800,False,True,False
6801,False,True,False
6802,False,True,False
6803,False,True,True
6804,False,False,False
6805,True,True,False
6806,False,True,False
6807,False,True,False
6808,False,True,False
6809,False,True,False
6810,False,True,True
6811,False,False,False
6812,True,True,False
6813,False,True,False
6814,False,True,False
6815,False,True,False
6816,False,True,False
6817,False,True,False
6818,False,True,False
6819,False,True,False
6820,False,True,False
6821,False,True,False
6822,False,True,True
6823,False,False,False
6824,True,True,False
6825,False,True,False
6826,False,True,False
6827,False,True,False
6828,False,True,True
6829,False,False,False
6830,True,True,False
6831,False,True,False
6832,False,True,False
6833,False,True,False
6834,False,True,False
6835,False,True,False
6836,False,True,True
6837,False,False,False
6838,True,True,False
6839,False,True,False
6840,False,True,False
6841,False,True,False
6842,False,True,False
6843,False,True,False
6844,False,True,False
6845,False,True,False
6846,False,True,False
6847,False,True,True
6848,False,False,False
6849,True,True,False
6850,False,True,False
6851,False,True,False
6852,False,True,False
6853,False,True,False
6854,False,True,False
6855,False,True,False
6856,False,True,True
6857,False,False,False
6858,True,True,False
6859,False,True,False
6860,False,True,False
6861,False,True,False
6862,False,True,True
6863,False,False,False
6864,True,True,False
6865,False,True,False
6866,False,True,False
6867,False,True,False
6868,False,True,False
6869,False,True,True
6870,False,False,False
6871,True,True,False
6872,False,True,False
6873,False,True,False
6874,False,True,False
6875,False,True,False
6876,False,True,False
6877,False,True,False
6878,False,True,True
6879,False,False,False
6880,True,True,False
6881,False,True,False
6882,False,True,False
6883,False,True,False
6884,False,True,False
6885,False,True,False
6886,False,True,False
6887,False,True,False
6888,False,True,False
6889,False,True,True
6890,False,False,False
6891,True,True,False
6892,False,True,False
6893,False,True,False
6894,False,True,False
6895,False,True,False
6896,False,True,False
6897,False,True,False
6898,False,True,False
6899,False,True,True
6900,False,False,False
6901,True,True,False
6902,False,True,False
6903,False,True,False
6904,False,True,False
6905,False,True,False
6906,False,True,False
6907,False,True,False
6908,False,True,False
6909,False,True,False
6910,False,True,False
6911,False,True,True
6912,False,False,False
6913,True,True,False
6914,False,True,False
6915,False,True,False
6916,False,True,False
6917,False,True,False
6918,False,True,False
6919,False,True,True
6920,False,False,False
6921,True,True,False
6922,False,True,False
6923,False,True,False
6924,False,True,False
6925,False,True,True
6926,False,False,False
6927,True,True,False
6928,False,True,False
6929,False,True,False
6930,False,True,False
6931,False,True,True
6932,False,False,False
6933,True,True,False
6934,False,True,False
6935,False,True,False
6936,False,True,False
6937,False,True,False
6938,False,True,False
6939,False,True,True
6940,False,False,False
6941,True,True,False
6942,False,True,False
6943,False,True,False
6944,False,True,False
6945,False,True,False
6946,False,True,False
6947,False,True,False
6948,False,True,False
6949,False,True,True
6950,False,False,False
6951,True,True,False
6952,False,True,False
6953,False,True,False
6954,False,True,False
6955,False,True,False
6956,False,True,False
6957,False,True,True
6958,False,False,False
6959,True,True,False
6960,False,True,False
6961,False,True,False
6962,False,True,False
6963,False,True,False
6964,False,True,True
6965,False,False,False
6966,True,True,False
6967,False,True,False
6968,False,True,False
6969,False,True,False
6970,False,True,False
6971,False,True,False
6972,False,True,False
6973,False,True,False
6974,False,True,False
6975,False,True,True
6976,False,False,False
6977,True,True,False
6978,False,True,False
6979,False,True,False
6980,False,True,False
6981,False,True,False
6982,False,True,False
6983,False,True,False
6984,False,True,True
6985,False,False,False
6986,True,True,False
6987,False,True,False
6988,False,True,False
6989,False,True,False
6990,False,True,True
6991,False,False,False
6992,True,True,False
6993,False,True,False
6994,False,True,False
6995,False,True,False
6996,False,True,True
6997,False,False,False
6998,True,True,False
6999,False,True,False
7000,False,True,False
7001,False,True,False
7002,False,True,False
7003,False,True,True
7004,False,False,False
7005,True,True,False
7006,False,True,False
7007,False,True,False
7008,False,True,False
7009,False,True,False
7010,False,True,False
7011,False,True,False
7012,False,True,False
7013,False,True,False
7014,False,True,True
7015,False,False,False
7016,True,True,False
7017,False,True,False
7018,False,True,False
7019,False,True,False
7020,False,True,False
7021,False,True,False
7022,False,True,False
7023,False,True,True
7024,False,False,False
7025,True,True,False
7026,False,True,False
7027,False,True,False
7028,False,True,False
7029,False,True,False
7030,False,True,False
7031,False,True,False
7032,False,True,False
7033,False,True,False
7034,False,True,False
7035,False,True,True
7036,False,False,False
7037,True,True,False
7038,False,True,False
7039,False,True,False
7040,False,True,False
7041,False,True,False
7042,False,True,False
7043,False,True,False
7044,False,True,False
7045,False,True,False
7046,False,True,True
7047,False,False,False
7048,True,True,False
7049,False,True,False
7050,False,True,False
7051,False,True,False
7052,False,True,False
7053,False,True,False
7054,False,True,False
7055,False,True,False
7056,False,True,True
